time,H,S,I,R,V,Vi,Vdp,Vdip
32.532532532532535,1.0364029047697958e-12,1.692559463861696e-14,1.947731013117777e-14,1.000000000000001e-12,2.256191873549568e6,2.256191873549568e6,1.000000000000001e-12,1.000000000000001e-12
32.632632632632635,1.0362919035048987e-12,1.691217018867844e-14,1.9379733316219304e-14,1.000000000000001e-12,2.247734157377987e6,2.247734157377987e6,1.000000000000001e-12,1.000000000000001e-12
32.732732732732735,1.036181956786404e-12,1.6898819582601175e-14,1.9283137203801967e-14,1.000000000000001e-12,2.239327051433872e6,2.239327051433872e6,1.000000000000001e-12,1.000000000000001e-12
32.832832832832835,1.0360730490569277e-12,1.6885542206451925e-14,1.918750685047469e-14,1.000000000000001e-12,2.230970111977843e6,2.230970111977843e6,1.000000000000001e-12,1.000000000000001e-12
32.932932932932935,1.0359651650598137e-12,1.6872337452921353e-14,1.9092827606891286e-14,1.000000000000001e-12,2.2226629003656837e6,2.2226629003656837e6,1.000000000000001e-12,1.000000000000001e-12
33.033033033033036,1.0358582898332592e-12,1.685920472128498e-14,1.8999085111973197e-14,1.000000000000001e-12,2.2144049829860358e6,2.2144049829860358e6,1.000000000000001e-12,1.000000000000001e-12
33.133133133133136,1.0357524087045747e-12,1.6846143417364405e-14,1.890626528720944e-14,1.000000000000001e-12,2.2061959311989555e6,2.2061959311989555e6,1.000000000000001e-12,1.000000000000001e-12
33.233233233233236,1.0356475072845803e-12,1.683315295348884e-14,1.8814354331090525e-14,1.000000000000001e-12,2.198035321275341e6,2.198035321275341e6,1.000000000000001e-12,1.000000000000001e-12
33.333333333333336,1.035543571462131e-12,1.6820232748457567e-14,1.8723338713672515e-14,1.000000000000001e-12,2.1899227343371715e6,2.1899227343371715e6,1.000000000000001e-12,1.000000000000001e-12
33.433433433433436,1.0354405873987714e-12,1.6807382227502463e-14,1.8633205171267946e-14,1.000000000000001e-12,2.1818577562985867e6,2.1818577562985867e6,1.000000000000001e-12,1.000000000000001e-12
33.533533533533536,1.0353385415235122e-12,1.6794600822251196e-14,1.8543940701259905e-14,1.000000000000001e-12,2.1738399778077584e6,2.1738399778077584e6,1.000000000000001e-12,1.000000000000001e-12
33.633633633633636,1.035237420527728e-12,1.6781887970690933e-14,1.845553255703609e-14,1.000000000000001e-12,2.1658689941895707e6,2.1658689941895707e6,1.000000000000001e-12,1.000000000000001e-12
33.733733733733736,1.0351372113601734e-12,1.6769243117132347e-14,1.8367968243040094e-14,1.000000000000001e-12,2.1579444053890817e6,2.1579444053890817e6,1.000000000000001e-12,1.000000000000001e-12
33.833833833833836,1.0350379012221113e-12,1.67566657121742e-14,1.828123550993618e-14,1.000000000000001e-12,2.150065815915751e6,2.150065815915751e6,1.000000000000001e-12,1.000000000000001e-12
33.933933933933936,1.0349394775625542e-12,1.674415521266808e-14,1.8195322349885024e-14,1.000000000000001e-12,2.1422328347884393e6,2.1422328347884393e6,1.000000000000001e-12,1.000000000000001e-12
34.034034034034036,1.0348419280736125e-12,1.6731711081684227e-14,1.8110216991927246e-14,1.000000000000001e-12,2.1344450754811442e6,2.1344450754811442e6,1.000000000000001e-12,1.000000000000001e-12
34.134134134134136,1.03474524068595e-12,1.671933278847701e-14,1.8025907897472122e-14,1.000000000000001e-12,2.1267021558694746e6,2.1267021558694746e6,1.000000000000001e-12,1.000000000000001e-12
34.234234234234236,1.034649403564341e-12,1.6707019808451378e-14,1.7942383755888505e-14,1.000000000000001e-12,2.119003698177866e6,2.119003698177866e6,1.000000000000001e-12,1.000000000000001e-12
34.334334334334336,1.0345544051033261e-12,1.6694771623129473e-14,1.7859633480195636e-14,1.000000000000001e-12,2.111349328927488e6,2.111349328927488e6,1.000000000000001e-12,1.000000000000001e-12
34.434434434434436,1.034460233922969e-12,1.6682587720117675e-14,1.7777646202850478e-14,1.000000000000001e-12,2.103738678884855e6,2.103738678884855e6,1.000000000000001e-12,1.000000000000001e-12
34.53453453453454,1.0343668788647057e-12,1.6670467593074275e-14,1.7696411271630453e-14,1.000000000000001e-12,2.0961713830111586e6,2.0961713830111586e6,1.000000000000001e-12,1.000000000000001e-12
34.63463463463464,1.0342743289872855e-12,1.6658410741677223e-14,1.7615918245607187e-14,1.000000000000001e-12,2.088647080412244e6,2.088647080412244e6,1.000000000000001e-12,1.000000000000001e-12
34.73473473473474,1.0341825735628048e-12,1.6646416671592464e-14,1.7536156891211305e-14,1.000000000000001e-12,2.0811654142892936e6,2.0811654142892936e6,1.000000000000001e-12,1.000000000000001e-12
